followers,genres,artist,popularity
662832.0,"['baton rouge rap', 'chopped and screwed', 'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'houston rap', 'rap', 'southern hip hop', 'trap']",Pimp C,57
151681.0,"['j-rock', 'japanese post-hardcore', 'metalcore']",coldrain,57
130035.0,"['jazz mexicano', 'mexican indie', 'nuevo folklore mexicano', 'veracruz indie']",Silvana Estrada,57
436702.0,"['indie pop', 'stomp and holler']",Noah And The Whale,57
555269.0,['german pop'],Namika,57
128180.0,"['latin viral pop', 'spanish pop']",Arnau Griso,57
115760.0,"['french indie pop', 'french indietronica', 'french synthpop', 'new french touch', 'tropical house']",Synapson,57
399725.0,"['bow pop', 'classify', 'pop violin']",David Garrett,57
237160.0,"['alternative rock', 'australian garage punk', 'bay area indie', 'dance-punk', 'double drumming', 'freak folk', 'garage pop', 'garage psych', 'garage rock', 'indie garage rock', 'indie rock', 'modern rock', 'neo-psychedelic', 'noise pop', 'nu gaze', 'psychedelic punk', 'punk blues']",Thee Oh Sees,57
1002095.0,"['adoracao', 'brazilian gospel']",André Valadão,57
496501.0,"['classic indonesian rock', 'indonesian indie', 'indonesian pop', 'indonesian rock']",Andra & The Backbone,57
128749.0,"['dance pop', 'post-teen pop']",Alexis Jordan,57
202962.0,"['canadian rock', 'pop rock']",Crash Test Dummies,57
165376.0,"['idol rock', 'j-pixie', 'kawaii metal']",BAND-MAID,57
176527.0,"['flamenco', 'flamenco urbano', 'pop flamenco', 'rumba']",Canelita,57
447936.0,"['corrido', 'norteno', 'regional mexican', 'tejano', 'tex-mex']",La Leyenda,57
126409.0,"['canadian electronic', 'edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'indie electropop', 'pop dance', 'pop edm', 'vapor twitch']",Ekali,57
206706.0,"['deathcore', 'djent', 'melodic metalcore', 'metalcore', 'technical deathcore']",Veil Of Maya,57
258623.0,"['latin hip hop', 'mexican hip hop', 'rap underground mexicano', 'rock en espanol']",La Banda Baston,57
342463.0,"['corrido', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",Hijos De Barron,57
370165.0,"['forro', 'forro de favela', 'pagode baiano']",Unha Pintada,57
151979.0,"['cantautor', 'chilean indie', 'chilean rock', 'latin rock', 'nueva cancion', 'nueva trova chilena', 'pop chileno', 'trova']",Manuel García,57
121146.0,['underground hip hop'],Kirk Knight,57
154341.0,"['anime latino', 'otacore']",PelleK,57
1165439.0,"['j-acoustic', 'j-pop', 'j-poprock', 'j-rock']",Yuzu,57
735458.0,"['j-pop', 'j-rock', 'japanese singer-songwriter']",ayaka,57
194662.0,"['deep southern trap', 'houston rap', 'southern hip hop', 'trap']",Sauce Walka,57
227481.0,"['chill r&b', 'korean r&b']",offonoff,57
178273.0,"['cumbia', 'latin jazz', 'salsa', 'salsa colombiana', 'tropical']",Fruko Y Sus Tesos,57
506255.0,"['contemporary country', 'country', 'country dawn', 'country road']",Lee Ann Womack,57
137691.0,['indie pop rap'],Ivan B,57
492253.0,"['electro latino', 'latin afrobeat', 'latin alternative', 'latin hip hop', 'latin rock', 'mexican indie', 'mexican rock', 'rock en espanol']",Plastilina Mosh,57
347214.0,"['polish alternative', 'polish pop']",Kortez,57
188873.0,"['dutch pop', 'dutch rock']",Nielson,57
132199.0,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",Noisecontrollers,57
409046.0,"['europop', 'swedish idol pop', 'swedish pop']",Norlie & KKV,57
191628.0,"['experimental pop', 'kiwi rock', 'neo-psychedelic']",Connan Mockasin,57
191504.0,"['argentine rock', 'cantautor', 'folklore argentino', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'rock nacional']",León Gieco,57
250798.0,"['indonesian folk', 'indonesian folk pop', 'indonesian indie']",Nosstress,57
177643.0,"['francoton', 'french hip hop', 'pop urbaine']",Shay,57
118611.0,"['bhangra', 'classic bhangra', 'desi hip hop', 'desi pop']",Panjabi MC,57
469914.0,"['alternative metal', 'california hardcore', 'crossover thrash', 'funk metal', 'hard rock', 'hardcore punk', 'metal', 'nu metal', 'old school thrash', 'punk', 'rap rock', 'thrash metal']",Suicidal Tendencies,57
133218.0,"['aussietronica', 'australian house', 'float house', 'lo-fi house']",Mall Grab,57
204838.0,"['alternative dance', 'belgian indie', 'belgian indie rock', 'belgian rock', 'big beat', 'dance-punk', 'electro house', 'electronica', 'filter house', 'ghent indie', 'mashup', 'new rave']",Soulwax,57
256840.0,"['british alternative rock', 'pop rock']",Skunk Anansie,57
284297.0,['urbano espanol'],Kinder Malo,57
273049.0,"['canadian post-rock', 'compositional ambient', 'double drumming', 'drone', 'freak folk', 'indie rock', 'instrumental post-rock', 'post-rock']",Godspeed You! Black Emperor,57
239145.0,"['latin hip hop', 'mexican hip hop', 'rap underground mexicano']",Under Side 821,57
742517.0,['indonesian pop'],Agnes Monica,57
490944.0,"['dance pop', 'electropop', 'europop', 'post-teen pop', 'uk pop']",Cheryl,57
596144.0,"['dirty south rap', 'pop r&b', 'pop rap', 'rap', 'southern hip hop', 'trap']",Kirko Bangz,57
983432.0,"['k-pop', 'k-pop girl group']",f(x),57
156834.0,"['deep german hip hop', 'german drill', 'german hip hop', 'german underground rap']",Manuellsen,57
125898.0,"['kizomba', 'kizomba antigas']",Nelson Freitas,57
207678.0,"['electropop', 'gauze pop', 'vapor soul']",Låpsley,57
106593.0,"['rap espanol', 'spanish hip hop', 'urbano espanol']",Denom,57
134718.0,"['alt z', 'indie pop', 'irish pop']",Orla Gartland,57
141963.0,"['german metal', 'german rock', 'hurdy-gurdy', 'medieval rock', 'neue deutsche harte']",Saltatio Mortis,57
374255.0,"['anti-folk', 'electropop', 'piano rock']",Kate Nash,57
230767.0,"['j-pop', 'j-poprock', 'j-rock', 'japanese alternative rock']",Fujifabric,57
174127.0,['rap romantico'],Shé,57
116460.0,"['experimental pop', 'indie garage rock', 'lo-fi indie']",Good Morning,57
631899.0,"['bow pop', 'italian adult pop']",Modà,57
133323.0,['italian hip hop'],Jamil,57
481149.0,['italian adult pop'],Fabrizio Moro,57
268841.0,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Canaan Smith,57
146048.0,"['ambient folk', 'art pop', 'chamber pop', 'dunedin indie', 'indie folk', 'nz folk', 'nz pop', 'nz singer-songwriter']",Aldous Harding,57
457050.0,"['hollywood', 'post-teen pop', 'show tunes']",Lea Michele,57
388982.0,['opm'],Khel Pangilinan,57
1362849.0,['opm'],This Band,57
198710.0,['desi hip hop'],Raja Kumari,57
149430.0,"['australian pop', 'indie anthem-folk', 'indie cafe pop', 'viral pop']",Jacob Lee,57
103642.0,"['italian hip hop', 'r&b italiano', 'rap napoletano']",CoCo,57
349762.0,"['j-pop', 'j-poprock', 'j-rock', 'okinawan pop']",ORANGE RANGE,57
177411.0,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul']",Berhana,57
159517.0,"['cape town indie', 'folk-pop', 'south african alternative', 'south african pop', 'south african rock']",Jeremy Loops,57
146377.0,"['alternative r&b', 'indie r&b', 'indie soul']",Choker,57
215495.0,"['atl trap', 'trap', 'vapor trap']",Lil Duke,57
536126.0,"['j-pop', 'j-poprock', 'j-rock']",FUNKY MONKEY BABYS,57
126645.0,"['afroswing', 'uk hip hop']",EO,57
175255.0,"['chamber psych', 'indie rock', 'irish indie rock', 'modern alternative rock', 'modern rock']",Fontaines D.C.,57
134241.0,"['alternative emo', 'emo', 'heartland rock', 'indie punk', 'melodic hardcore', 'orgcore', 'philly indie', 'pop punk', 'punk', 'skate punk']",The Menzingers,57
109586.0,['gymcore'],State of Mine,57
181319.0,"['mpb', 'nova mpb']",Ana Cañas,57
179587.0,"['cali rap', 'hyphy', 'oakland hip hop', 'west coast trap']",Philthy Rich,57
160693.0,"['abstract beats', 'alternative r&b', 'escape room', 'indie r&b', 'indie soul', 'vapor twitch']",Sango,57
172119.0,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'turntablism']",Pharoahe Monch,57
196439.0,"['rap underground espanol', 'spanish hip hop']",ToteKing,57
163679.0,"['alternative dance', 'new french touch', 'norwegian pop']",Lemaitre,57
153726.0,"['funk', 'indie soul', 'neo soul', 'nyc pop', 'pop soul', 'r&b', 'soul', 'urban contemporary']",Emily King,57
352376.0,"['mandopop', 'taiwan idol pop', 'taiwan pop']",S.H.E,57
445639.0,"['chicago rap', 'dance pop', 'escape room', 'pop', 'pop rap', 'trap queen']",cupcakKe,57
132058.0,"['austin americana', 'austindie', 'deep new americana', 'folk-pop', 'indie folk', 'indie pop', 'stomp and holler']",Wild Child,57
128884.0,"['alternative emo', 'anthem emo', 'midwest emo', 'pop punk', 'socal pop punk']",Movements,57
224486.0,['turkish folk'],Ahmet Aslan,57
645803.0,"['deathcore', 'melodic metalcore', 'metalcore']",Suicide Silence,57
241752.0,"['melodic rap', 'underground hip hop', 'vapor trap']",Matt Ox,57
582297.0,"['indie viet', 'rock viet', 'v-pop', 'vietnamese singer-songwriter']",Vũ.,57
294844.0,"['candy pop', 'dance pop', 'europop', 'girl group', 'norwegian pop', 'pop rock']",M2M,57
941857.0,['funk carioca'],Tati Zaqui,57
185197.0,"['french hip hop', 'pop urbaine', 'rap francais', 'rap inde']",Alkpote,57
420936.0,['opm'],Daniel Padilla,57
186429.0,"['russian alt pop', 'russian electronic', 'russian rave']",GSPD,57
185249.0,"['australian pop', 'australian talent show', 'dance pop', 'europop']",Delta Goodrem,57
198157.0,"['britpop', 'indie rock', 'modern rock', 'rock']",The Coral,57
120757.0,"['bedroom pop', 'indie garage rock', 'uk contemporary r&b']",Puma Blue,57
1018022.0,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",Shanti Dope,57
244316.0,"['hurdy-gurdy', 'medieval folk', 'medieval rock']",Faun,57
135139.0,"['bow pop', 'compositional ambient', 'melancholia', 'neoclassical darkwave', 'post-rock']",Balmorhea,57
110418.0,['cuarteto'],Dale Q' Va,57
140609.0,"['canadian indie', 'canadian rock', 'hamilton on indie']",Arkells,57
1185911.0,"['k-pop', 'k-pop boy group']",SF9,57
402695.0,"['boy band', 'dance pop', 'europop', 'post-teen pop', 'talent show']",JLS,57
513099.0,['opm'],Erik Santos,57
243914.0,"['folk rock italiano', 'italian adult pop', 'italian alternative', 'italian indie pop']",Brunori Sas,57
338452.0,"['pop', 'post-teen pop', 'social media pop', 'viral pop']",Cimorelli,57
197213.0,"['chillwave', 'dream pop', 'electropop', 'metropopolis']",Still Corners,57
320962.0,"['48g', 'j-idol', 'j-pop', 'j-pop girl group']",AKB48,57
255541.0,"['alternative dance', 'alternative rock', 'anti-folk', 'art pop', 'baroque pop', 'dance-punk', 'elephant 6', 'freak folk', 'indie pop', 'indie rock', 'new rave']",of Montreal,57
625877.0,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Gorilla Zoe,57
399595.0,"['belgian pop', 'neo soul']",Selah Sue,57
472097.0,"['opm', 'pinoy rock']",Cueshé,57
119647.0,"['polish alternative rap', 'polish hip hop']",Donguralesko,57
536792.0,"['axe', 'forro']",Dorgival Dantas,57
302458.0,"['canadian post-hardcore', 'canadian rock', 'melodic metalcore', 'metalcore', 'pop punk', 'post-hardcore', 'screamo']",Alexisonfire,57
382724.0,"['indie pop rap', 'philly rap', 'pop rap']",Chiddy Bang,57
228212.0,"['reggae catala', 'reggae en espanol', 'spanish reggae']",Green Valley,57
292659.0,"['brega romantico', 'forro', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",Léo Magalhães,57
110169.0,"['finnish dance pop', 'finnish pop', 'suomi rock']",Lauri Tähkä,57
228192.0,"['alternative dance', 'experimental pop', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'shimmer pop']",Everything Everything,57
962571.0,"['opm', 'pinoy rock']",Callalily,57
143415.0,"['cante flamenco', 'flamenco', 'nuevo flamenco', 'rumba']",Jose Merce,57
166350.0,['gaming edm'],Different Heaven,57
114580.0,"['indonesian worship', 'world worship']",JPCC Worship,57
122223.0,"['opm', 'viral pop']",AJ Rafael,57
135554.0,['norwegian pop'],Freddy Kalas,57
523678.0,['german pop'],Tim Bendzko,57
257452.0,"['turkish pop', 'turkish trap pop']",Hande Ünsal,57
820648.0,"['k-pop', 'k-pop boy group']",EXO-SC,57
109493.0,"['salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",Lalo Rodriguez,57
104183.0,"['dance pop', 'electropop', 'eurodance', 'europop', 'swedish electropop', 'swedish pop']",September,57
215854.0,"['k-pop', 'korean pop']",Gummy,57
188302.0,['adoracao'],André Aquino,57
133266.0,"['afroswing', 'birmingham hip hop', 'uk hip hop']",Lotto Boyzz,57
271096.0,"['post-teen pop', 'uk pop']",Louisa,57
396649.0,"['deep turkish pop', 'turkish pop', 'turkish trap pop']",Berkay,57
121357.0,"['electro latino', 'flamenco urbano', 'pop flamenco']",Rasel,57
261672.0,"['argentine indie', 'nuevo folklore argentino']",Perotá Chingó,57
122465.0,"['latin rock', 'spanish indie pop']",La Casa Azul,57
178395.0,"['jawaiian', 'nz hip hop', 'nz reggae', 'polynesian pop']",Katchafire,57
460095.0,"['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'rap metal', 'rap rock']",Fear Factory,57
301951.0,"['conscious hip hop', 'hardcore hip hop', 'hip hop', 'philly rap', 'political hip hop']",Jedi Mind Tricks,57
278566.0,"['emo', 'modern rock', 'neon pop punk', 'pop punk']",Motion City Soundtrack,57
214480.0,"['dancehall', 'soca']",Spice,57
113483.0,['indonesian pop'],Vierra,57
239568.0,['latin pop'],"Sasha, Benny y Erik",57
134697.0,"['electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'shimmer pop', 'vapor soul']",flor,57
156829.0,"['indie pop rap', 'pop rap']",Luke Christopher,57
213873.0,"['alternative metal', 'christian rock', 'gymcore', 'nu metal', 'post-grunge', 'post-screamo', 'rap rock']",Egypt Central,57
191179.0,"['alternative americana', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'new americana', 'stomp and holler', 'swedish americana']",Phosphorescent,57
335486.0,"['corrido', 'deep regional mexican', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",Los Cuates de Sinaloa,57
100719.0,"['banda caliente', 'nuevo regional mexicano']",La Dinastía de Tuzantla Michoacán,57
374887.0,"['deathcore', 'melodic metalcore', 'metalcore', 'tennessee metal']",Whitechapel,57
332864.0,"['metalcore', 'pop punk', 'post-hardcore', 'progressive post-hardcore', 'screamo']",Saosin,57
113302.0,"['australian indie', 'australian indie rock', 'australian pop', 'brisbane indie']",Cub Sport,57
103804.0,"['bay area indie', 'chillwave', 'indie pop', 'indie poptimism', 'indie rock', 'oakland indie', 'shimmer pop']",Day Wave,57
201762.0,['art pop'],Superorganism,57
297225.0,"['art pop', 'electropop', 'escape room', 'persian electronic']",Sevdaliza,57
150794.0,"['german rock', 'modern alternative rock', 'swedish alternative rock', 'swedish garage rock']",Royal Republic,57
266419.0,"['cartoon', ""children's music""]",Spongebob Squarepants,57
126329.0,['k-pop'],I.M,57
177487.0,"['dance pop', 'electropop', 'hip house', 'uk funky']",Katy B,57
187051.0,"['alternative emo', 'canadian indie', 'canadian pop punk', 'canadian punk', 'indie punk', 'modern rock', 'toronto indie']",PUP,57
329474.0,"['ambient pop', 'electronica', 'glitch', 'microhouse', 'minimal techno']",Apparat,57
256787.0,['retro soul'],Allen Stone,57
418553.0,"['k-pop', 'k-pop boy group']",AB6IX,57
114059.0,"['cumbia', 'cumbia sonidera']",Alberto Pedraza,57
117658.0,['talent show'],Lucy Spraggan,57
423307.0,['indonesian pop'],Mawar de Jongh,57
227963.0,"['folk punk', 'gainesville indie', 'orgcore', 'punk', 'skate punk']",Against Me!,57
184093.0,"['alternative r&b', 'escape room', 'hip pop', 'trap queen']",Leikeli47,57
239256.0,"['avant-garde jazz', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz guitar']",Pat Metheny,57
119137.0,"['dance pop', 'pop rap']",Kevin Rudolf,57
133049.0,"['alternative r&b', 'art pop', 'electropop', 'escape room', 'gauze pop', 'pop', 'shimmer psych', 'vapor pop', 'vapor soul']",Tei Shi,57
231751.0,"['alternative metal', 'melodic death metal', 'melodic groove metal', 'melodic metalcore', 'metal', 'nu metal', 'swedish death metal', 'swedish metal']",Soilwork,57
429068.0,"['alternative dance', 'alternative rock', 'art pop', 'art rock', 'baltimore indie', 'chillwave', 'dream pop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'noise pop']",Animal Collective,57
321790.0,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'trap']",8Ball,57
530570.0,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'wrestling']",Lil Scrappy,57
278606.0,['pop rock'],Dave Matthews,57
785911.0,"['brazilian rock', 'brazilian ska', 'mpb', 'pop rock brasileiro', 'rock nacional brasileiro']",Biquini Cavadão,57
111410.0,"['indie folk', 'modern blues', 'new americana']",Anderson East,57
411887.0,"['j-pop', 'japanese singer-songwriter', 'okinawan pop']",Daichi Miura,57
350826.0,"['dayton indie', 'emo', 'neon pop punk', 'pop punk', 'post-hardcore', 'screamo']",Hawthorne Heights,57
121484.0,"['alternative dance', 'dance-punk', 'danish indie', 'electronica', 'experimental pop', 'microhouse', 'new rave', 'nu disco']",WhoMadeWho,57
131587.0,['latin worship'],Majo y Dan,57
134717.0,"['latin rock', 'mexican indie']",Mi Sobrino Memo,57
335925.0,['polish hip hop'],O.S.T.R.,57
156557.0,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",Unspoken,57
261096.0,"['blues', 'blues rock', 'country blues', 'country rock', 'electric blues', 'modern blues', 'piedmont blues']",Keb' Mo',57
452950.0,"['bachata', 'latin', 'latin hip hop', 'reggaeton', 'tropical']",Toby Love,57
320324.0,['grime'],Professor Green,57
442818.0,"['alternative dance', 'art pop', 'big beat', 'dance pop', 'electronica', 'electropop', 'neo-synthpop', 'new rave', 'new wave pop', 'pop rock', 'trip hop']",Goldfrapp,57
244762.0,"['australian metalcore', 'australian post-hardcore', 'metalcore', 'pop punk', 'post-screamo', 'progressive post-hardcore', 'screamo']",Hands Like Houses,57
201496.0,"['cartoon', 'pokemon']",Pokémon,57
144553.0,"['reggaeton flow', 'trap latino']",Chris Wandell,57
101616.0,['nyc rap'],Don Q,57
110608.0,"['brooklyn drill', 'nyc rap', 'trap']",Casanova,57
270657.0,"['adoracao', 'brazilian ccm']",Colo de Deus,57
104364.0,"['ccm', 'christian alternative rock', 'christian music', 'christian relaxative', 'roots worship', 'worship']",Selah,57
219893.0,['reggae rock'],Sublime With Rome,57
528470.0,['indonesian pop'],Marion Jola,57
689602.0,"['contemporary country', 'country', 'country road', 'modern country rock']",Chris Cagle,57
197714.0,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",Josh Abbott Band,57
193680.0,"['alternative hip hop', 'boom bap', 'harlem hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",Smoke DZA,57
113125.0,['desi hip hop'],MC STAN,57
298076.0,"['latin arena pop', 'pop flamenco', 'spanish pop', 'spanish pop rock']",Pastora Soler,57
166279.0,"['acoustic pop', 'indie folk', 'neo mellow', 'pop rock', 'stomp and holler']",Brett Dennen,57
136759.0,"['indie folk', 'indie rock', 'melancholia', 'omaha indie', 'stomp and holler']",Conor Oberst,57
310370.0,"['nu-metalcore', 'pop punk', 'post-screamo', 'trancecore']",Issues,57
313063.0,"['contemporary country', 'country', 'country road', 'modern country rock']",Frankie Ballard,57
246406.0,"['russian hip hop', 'russian pop']",Zomb,57
245933.0,"['turkish hip hop', 'turkish trap pop']",Stabil,57
100082.0,"['gospel', 'gospel r&b']",Koryn Hawthorne,57
249524.0,"['alternative metal', 'funk metal', 'funk rock', 'german alternative rock', 'german rock', 'nu metal']",Guano Apes,57
247193.0,"['corrido', 'deep regional mexican', 'norteno', 'nuevo regional mexicano', 'regional mexican']",Los Canelos De Durango,57
109119.0,"['rap latina', 'urbano espanol']",Ms Nina,57
155128.0,['latin pop'],Mariana Seoane,57
335234.0,"['mariachi', 'ranchera']",Paquita La Del Barrio,57
550108.0,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",Sandoval,57
119307.0,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'indiecoustica', 'roots worship', 'world worship', 'worship']",Audrey Assad,57
323409.0,"['alternative dance', 'dance-punk', 'electronica', 'new rave']",The Whitest Boy Alive,57
541084.0,"['classic italian pop', 'europop', 'italian adult pop', 'italian pop']",Max Pezzali,57
226466.0,"['gospel', 'naija worship', 'world worship']",Israel & New Breed,57
399996.0,"['corrido', 'deep regional mexican', 'norteno', 'regional mexican']",Los Razos,57
114522.0,"['alt z', 'indie cafe pop', 'neo-singer-songwriter', 'viral pop']",Lauren Aquilina,57
152866.0,"['cumbia chilena', 'cumbia ranchera']",Los Charros De Lumaco,57
334628.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",Onyx,57
128515.0,"['dutch hip hop', 'dutch pop', 'dutch rock']",De Jeugd Van Tegenwoordig,57
135153.0,"['desi pop', 'punjabi pop']",Baani Sandhu,57
336991.0,"['flamenco fusion', 'pop flamenco', 'rumba', 'spanish pop', 'spanish pop rock']",Fondo Flamenco,57
110237.0,"['deep groove house', 'deep house', 'disco house', 'edm', 'electro house', 'funky tech house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tech house', 'tribal house', 'uk house', 'vocal house']",Mark Knight,57
126827.0,"['french hip hop', 'new french touch', 'rap calme', 'rap inde']",Georgio,57
1093307.0,['brazilian gospel'],Damares,57
144159.0,"['dutch hip hop', 'dutch pop', 'dutch rock']",The Opposites,57
346506.0,['post-teen pop'],Drake Bell,57
664499.0,"['turkish pop', 'turkish trap pop']",İrem Derici,57
131911.0,"['jawaiian', 'reggae rock']",The Green,57
426550.0,"['ecuadorian pop', 'latin', 'latin pop', 'mexican pop', 'rock en espanol']",Tranzas,57
1297323.0,"['desi pop', 'filmi', 'indian indie', 'modern bollywood', 'sufi']",Farhan Akhtar,57
134323.0,"['electronica', 'filter house', 'french indie pop', 'french indietronica', 'microhouse', 'minimal techno', 'new french touch']",Rone,57
701766.0,"['desi pop', 'hindi indie', 'indian indie', 'indian rock', 'new delhi indie', 'sufi']",The Local Train,57
506284.0,"['afro soul', 'south african hip hop', 'south african pop', 'south african trap']",Nasty C,57
295351.0,"['cali rap', 'gangster rap', 'hyphy', 'oakland hip hop', 'west coast rap', 'west coast trap']",Mac Dre,57
392511.0,"['adoracao', 'brazilian gospel']",Marquinhos Gomes,57
340746.0,"['russian hip hop', 'russian trap']",Yanix,57
1967545.0,"['brazilian rock', 'mpb']",Renato Russo,57
771280.0,"['brazilian edm', 'brazilian hip hop', 'manguebeat']",ConeCrewDiretoria,57
115416.0,"['desi pop', 'punjabi pop']",Khan Bhaini,57
276129.0,"['alternative metal', 'alternative rock', 'canadian rock', 'pop rock', 'post-grunge', 'rock', 'wrestling']",Our Lady Peace,57
344677.0,"['latin christian', 'latin worship']",Abel Zavala,57
589424.0,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",Kem,57
286832.0,"['lovers rock', 'modern reggae', 'reggae fusion', 'roots reggae']",Jah Cure,57
238919.0,"['corrido', 'deep regional mexican', 'norteno', 'ranchera', 'regional mexican', 'tejano']",Luis y Julian,57
272528.0,"['afrofuturism', 'alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'psychedelic hip hop', 'rap']",Digable Planets,57
504050.0,"['classic russian rock', 'russian alternative rock', 'russian rock']",Splean,57
343302.0,"['russian dance', 'russian dance pop', 'russian hip hop', 'russian pop']",Dabro,57
199670.0,"['channel pop', 'viral pop']",Leroy Sanchez,57
297278.0,"['russian dance', 'russian hip hop', 'russian pop']",Lesha Svik,57
215645.0,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'pop']",Kailee Morgue,57
120617.0,"['finnish dance pop', 'finnish hip hop', 'finnish pop', 'iskelma']",Mikael Gabriel,57
525552.0,"['edm', 'glitch hop', 'jam band', 'jazztronica', 'livetronica']",Pretty Lights,58
186882.0,"['country rap', 'rap rock', 'redneck']",Moonshine Bandits,58
357532.0,"['alternative metal', 'alternative rock', 'grunge', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']",Filter,58
497338.0,"['pop r&b', 'r&b', 'trap queen']",Toni Romiti,58
508219.0,"['melodic metalcore', 'metalcore', 'post-screamo', 'screamo']",blessthefall,58
283265.0,"['comic', 'comic metal']",Metalocalypse: Dethklok,58
263011.0,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'soft rock', 'sophisti-pop']",Joe Jackson,58
129911.0,"['melodic rap', 'meme rap', 'vapor trap']",DC The Don,58
155923.0,"['indie poptimism', 'indie rock', 'modern alternative rock', 'modern rock', 'nyc pop', 'vapor soul']",Lewis Del Mar,58
453975.0,"['christian metal', 'christian metalcore', 'christian rock', 'melodic metalcore', 'metalcore', 'post-hardcore']",The Devil Wears Prada,58
103905.0,"['hindi indie', 'indian indie', 'indian singer-songwriter']",Anuv Jain,58
283873.0,"['irish rock', 'irish singer-songwriter', 'melancholia']",Glen Hansard,58
1215135.0,['opm'],Michael Pangilinan,58
131487.0,"['indie folk', 'indie pop', 'new americana', 'stomp and holler']",Lucius,58
298886.0,"['heartland rock', 'new jersey hardcore', 'new jersey indie', 'new jersey punk', 'skate punk']",The Gaslight Anthem,58
501590.0,['j-pop'],Mika Nakashima,58
259780.0,"['blues rock', 'electric blues', 'lilith', 'modern blues']",Beth Hart,58
306284.0,"['atl hip hop', 'atl trap', 'dirty south rap', 'gangster rap', 'melodic rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",Zaytoven,58
494199.0,"['indie viet', 'v-pop']",Chillies,58
965941.0,"['dirty south rap', 'gangster rap', 'hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",DJ Drama,58
421359.0,"['latin hip hop', 'mexican hip hop', 'rap underground mexicano', 'trap mexicano']",El Pinche Mara,58
254192.0,"['italian adult pop', 'italian pop']",Il Pagante,58
307332.0,"['atl trap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",Lil Gotit,58
231795.0,"['dutch hip hop', 'dutch rap pop']",SBMG,58
224363.0,"['bass trap', 'dubstep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance', 'pop edm', 'vapor twitch']",Ookay,58
332816.0,"['moroccan pop', 'rai', 'reggae maghreb']",Cheb Mami,58
446393.0,"['corrido', 'duranguense', 'ranchera', 'regional mexican']",Los Horóscopos De Durango,58
378749.0,"['pop', 'post-teen pop', 'social media pop']",Austin Moon,58
144787.0,"['modern blues rock', 'neo soul']",Brittany Howard,58
217833.0,"['glitch hop', 'wonky']",Lorn,58
114188.0,"['anime', 'anime score', 'otacore']",Mili,58
410252.0,"['anime', 'anime rock', 'j-pixie', 'otacore']",Eir Aoi,58
352404.0,"['alternative metal', 'christian alternative rock', 'nu metal', 'pop punk', 'post-hardcore', 'screamo']",Story Of The Year,58
110118.0,"['argentine indie', 'electronica argentina', 'trap argentino']",CA7RIEL,58
