genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
hardcore techno,10.20776226708074,57.291913521261364,298103.56175346393,84.86084567606305,21.22633094234751,20.33448837394489,-817.4840460264373,15.19542482879439,138.55495899028506,47.01895046982002,30.024486383182037
hardstyle,5.08422222222222,50.730555555555554,212040.4444444444,93.50555555555556,1.76037777777777,30.14583333333333,-286.28333333333336,17.42444444444444,143.99458333333334,24.48333333333333,1.6666666666666667
harlem hip hop,9.78444171205391,75.28849189652485,270995.4675912939,69.49414864812216,4.51749765048244,24.471850196093712,-844.8499769167835,21.675111669523652,111.57767492402992,64.38958271648227,42.961315970598925
harlem renaissance,83.25901298667398,57.29529809787161,208279.0111881855,30.04966079833618,20.44392636895693,16.37965312245155,-1464.0024886864392,8.86127380029691,105.08668200265473,57.048799127067355,16.587971654205678
harmonica blues,64.93024670606347,56.55331576459557,206614.73365125625,39.67000706285579,25.32513288701218,21.57799098432023,-1313.1285851789912,6.472373316123731,120.07139652219148,71.30108309287128,25.95505650869662
harmonica jazz,81.67142857142855,61.17142857142858,160260.0,23.37142857142857,56.05914285714285,17.88571428571428,-1679.6,8.77,107.89857142857142,49.04285714285714,16.142857142857142
harp,79.58222222222223,39.71111111111111,287949.0952380952,23.20174603174603,65.75309495238095,16.76206349206349,-2031.5396825396824,5.4688888888888805,104.83296825396826,28.77412698412698,37.33333333333333
harpsichord,85.47980392156862,32.76824509803921,266813.7480392157,19.36567647058823,50.695957656862745,15.27514705882353,-2130.739843137255,3.95675588235294,107.18311352941176,52.07356666666667,25.896568627450986
haryanvi pop,99.4,56.2,175340.0,20.0,64.0,15.0,-1122.4,7.5,98.561,21.6,0.0
hauntology,55.3,26.55,358137.0,17.854999999999997,91.2,8.535,-2061.6,3.565,95.905,5.595,51.5
hawaiian,58.65322385991436,52.43928823381205,230393.62971781305,36.85438397581253,11.79973951216931,19.55825409423028,-1254.9590715545492,3.8266365583270296,122.17041843033503,51.30114260519022,23.680788611741
hawaiian hip hop,34.9702962962963,62.2398148148148,228711.83333333328,68.23611111111111,1.5132468796296201,10.051851851851849,-698.9175925925924,28.614907407407408,94.55223148148148,57.07648148148149,54.47222222222221
hawaiian indie,0.78099999999999,68.4,249093.0,93.4,0.0015,5.57,-724.4,5.75,126.023,79.1,39.0
healing,78.21231766233767,25.458044805194813,462791.5840476191,18.0772216969697,75.967639395671,10.4583554112554,-2092.815867965368,4.55411268398268,99.1608977229437,11.27803086580086,46.070913419913424
heartland rock,20.98037991703936,54.231483576333595,248370.45547107016,64.58012343221296,2.81354938138829,23.80571059563964,-936.9794047442584,5.49483704236953,126.14763091388409,60.7942666814245,40.29012319171435
hi-nrg,8.251256777075671,69.59107113841995,310237.87231547537,69.50765332106928,12.587466748303031,19.795711451237842,-1021.3385694246009,5.03629419082137,128.89955625677564,77.82598325254784,47.49796011105784
highlife,27.168762962962962,63.37962962962964,367009.7407407408,62.02148148148148,7.366948399999999,16.776296296296287,-1064.802222222222,10.56903703703703,113.20980370370371,73.32592592592593,32.022222222222226
hindi hip hop,0.45139999999999997,68.37500000000001,334116.75,69.75,49.575,7.925,-1256.6000000000001,4.57999999999999,129.267,64.07499999999999,39.75
hindi indie,11.78166666666666,68.91666666666667,254199.5,63.38333333333333,0.0763,13.19,-753.1666666666667,4.245,110.21333333333334,79.58333333333334,46.0
hindustani classical,92.00227294041557,45.37688794567064,331477.7242210365,28.364533996281025,39.05391202164605,21.47893357587517,-1560.9257235831515,8.05164241248282,106.85378093378608,45.97458355566335,13.34474411836042
hindustani instrumental,93.26214285714286,47.29857142857142,451906.98035714286,24.37126785714285,53.47571428571429,25.05164285714286,-1919.976964285714,6.930428571428569,109.03697321428572,45.72803571428572,26.8875
hindustani vocal,93.6045227920228,47.360795482295494,189504.5133597884,28.24188013838014,41.603949156695144,18.337098494098488,-1362.8410032560032,11.242164021164019,94.67359688644687,52.62434737484738,1.0484126984126985
hip hop,16.0807047273396,72.11489482886428,247487.6881424673,67.13069303683112,2.6688853445973897,21.74128168220476,-757.4801263734236,22.01810458260126,111.98195637445592,58.455431200901685,48.97433067109839
hip hop cubano,26.11555555555555,65.1,286321.5555555555,77.61111111111111,0.0,32.27777777777777,-586.7444444444445,46.6,160.09399999999997,69.35555555555555,41.0
hip house,5.70292489546479,74.09173868091632,278074.0132454371,76.95175011586191,13.51295380508471,18.05098926521953,-975.168289010526,8.12740159491475,121.3735918922936,69.03607552281895,48.01338352884406
hip pop,17.13914244346224,70.17333922829108,254914.7957353237,65.56432205956007,0.99597223739172,18.61367886891746,-694.7848610435137,15.92239624747514,114.12721669154772,59.39002852518425,47.89587655088207
hiplife,24.7,70.2,180402.0,82.8,0.0,3.58,-348.1,25.2,135.39,56.10000000000001,3.0
histoire pour enfants,91.3,47.3,1622000.0,4.92,0.0276,32.2,-2192.8999999999996,7.249999999999999,120.51,12.2,27.0
historic classical performance,97.40812477441636,37.1994268278929,364460.44877322565,13.61310685019433,47.14170738082341,15.79607536423133,-1781.7984684639505,4.96350768090013,100.68950575245545,33.228262793177535,1.3252475298421584
historic orchestral performance,93.73150473349472,28.731564070208073,401258.6691754915,18.9792094363819,49.89032650669946,21.28254669595028,-1842.8947084866227,5.782661476402,100.39909138769488,19.25843172390685,1.7777281900535111
historic piano performance,98.87355663779798,35.7645941445349,290669.3002682248,11.91578948177875,85.86511719389183,18.609923864797,-2175.597522191944,4.29763661904485,91.65710739903628,22.72486741880281,0.8007472929205594
historic string quartet,94.66005527210885,34.80412414965987,440531.8278061224,13.708932823129249,46.94176241496598,16.41171343537414,-1865.4458120748307,4.44014243197278,124.55708822278912,32.46800595238096,0.0850340136054421
historical keyboard,82.34,31.024,338221.6,16.9292,43.86648599999999,13.90279999999999,-2672.332,3.4802,97.44996,53.20600000000001,31.1
historically informed performance,85.51803222408809,40.23449692125594,260210.3608255644,21.9731960681151,30.89427044751798,13.85035468073218,-1886.625672176245,4.42059089980573,108.90384204853954,34.60315813694888,39.69191496568208
hoerspiel,48.32655689775909,66.1780637254902,278066.2832633053,19.26549457282913,0.0005204170605742299,22.34565651260505,-2124.599719887956,87.73538165266109,102.47903111869748,45.64673231792716,4.8086046918767495
hokkien pop,57.535000000000004,46.815,312401.95,51.32,0.0001736,50.464999999999996,-1100.925,4.7065,90.21445,33.72500000000001,48.65
hollywood,51.28826230382166,51.74584166594817,215866.3558145385,46.25025382965517,3.01309755793411,19.11597622901567,-1024.395191414824,10.56148035923972,119.42397478131396,45.07610941746693,47.081744979614754
hong kong hip hop,3.9699999999999998,68.6,145792.0,86.7,0.00418,39.6,-439.59999999999997,4.49,126.068,69.1,72.0
hong kong indie,55.2,72.5,274693.0,52.6,0.013,11.5,-1216.6000000000001,3.09,112.811,47.9,39.0
hong kong rock,55.2,72.5,274693.0,52.6,0.013,11.5,-1216.6000000000001,3.09,112.811,47.9,39.0
honky tonk,69.94614939830127,62.182348867891946,155431.5866635933,42.15288954456655,0.24495425886876,17.9292816781877,-1063.3699586621512,4.01234365646247,117.75500728758097,73.76743816612067,19.74823714992146
honky-tonk piano,87.34848484848484,61.29242424242424,168065.9696969697,22.31818181818181,46.77470151515151,16.657121212121208,-1478.7560606060608,3.8093939393939404,121.79672727272724,61.13636363636363,15.863636363636363
hopebeat,11.28977146281331,58.36045473222845,229174.394185728,74.7812557640506,0.8538868583458801,15.64927676573985,-649.7135456330184,5.36802908277405,120.67219012692324,54.18345203853353,51.90919737022325
horror punk,11.96552297945266,41.19615396140477,191452.44470091164,87.90877620195867,11.818280588970321,20.95503587015532,-651.1978611869055,7.46583184388462,138.77777709386524,47.825175834267554,37.04880720716911
horror synth,25.390131746031752,42.20039682539683,154371.31349206346,39.78230158730159,69.42276468253968,16.10619047619047,-1383.6357142857144,3.42253968253968,106.97449603174604,9.56531746031746,36.52777777777778
horrorcore,19.02983333333333,73.14194139194142,229782.00824175825,73.60787545787547,5.740934065934067e-05,37.93166666666668,-708.8070512820514,19.69395604395604,119.32593131868131,52.03894688644688,46.24725274725274
house,9.64555793195327,67.87885012375239,255684.5480942728,74.6817075668035,19.03483107286439,19.66821406600333,-639.820663027591,7.455076122078539,123.24010455211835,48.01666698626974,50.47767894667105
houston rap,10.72666671040729,78.78991237147768,265917.1193727013,62.544909777356196,0.46671516902456,21.098955862761983,-683.2371792908161,24.19090425339324,125.44714920826574,57.73116789328444,46.74082545846801
huapango,44.085,71.9375,165363.625,69.2,12.86252387499999,17.57125,-574.075,4.34125,111.261875,89.3625,56.75
huayno,68.1,58.9,270380.0,77.95,0.005570000000000001,13.5,-518.6,3.75,125.593,73.3,48.0
hula,59.38888888888889,48.14444444444443,223161.22222222228,35.48333333333334,7.135833333333331,17.74555555555555,-1471.7222222222222,3.5338888888888897,98.6002777777778,42.55555555555555,23.277777777777786
humppa,67.3,77.5,151480.0,48.699999999999996,0.0,20.3,-1104.8,12.2,127.385,92.10000000000001,38.0
hungarian choir,95.9125,17.085,254228.125,12.73,66.775,24.15625,-2139.9375,5.455,84.982875,16.16125,48.875
hungarian classical performance,91.30873426138128,26.820923237982047,284690.582682568,12.48850642984466,61.875925173001036,16.83434545030133,-2285.314755397109,4.80010391025097,96.19102520654728,19.59503236142942,37.68033981269278
hungarian classical piano,98.60813492063491,36.551388888888894,358538.97420634923,6.630102182539679,76.41348511904762,10.71177579365079,-2638.07242063492,4.76742559523809,97.4496155753968,16.232311507936508,28.38343253968254
hungarian contemporary classical,99.6,45.7,138840.0,2.52,87.5,9.75,-3511.6,6.21,74.137,16.8,48.0
hungarian edm,0.251,85.7,360015.0,63.9,74.3,7.82,-699.7999999999997,7.41,127.993,9.73,0.0
hungarian folk,64.81666666666666,59.70000000000001,733455.6666666665,24.51666666666667,0.0,21.45,-2075.9333333333325,85.45000000000002,93.50283333333331,31.43333333333333,0.6666666666666666
hungarian pop,95.1,59.0,184200.0,41.199999999999996,85.4,9.77,-950.5000000000001,3.26,125.134,74.6,0.0
hungarian rock,95.1,59.0,184200.0,41.199999999999996,85.4,9.77,-950.5000000000001,3.26,125.134,74.6,0.0
hungarian techno,0.251,85.7,360015.0,63.9,74.3,7.82,-699.7999999999997,7.41,127.993,9.73,0.0
hurdy-gurdy,28.003860000000003,50.5,305920.0,58.26,35.684286,18.634999999999998,-942.745,4.9799999999999995,106.5859,31.990000000000002,48.8
hyperpop,24.56378553571429,63.64026785714285,175000.40982142856,61.49249999999999,3.0226951017857098,24.68144642857143,-719.1241964285713,12.036258928571431,121.05406517857143,55.38125,55.71428571428571
hyphy,10.359068232261789,79.5273231627316,260260.70658304484,63.485620775722175,1.57262945011276,18.16121219287132,-710.4664311078111,22.42874838329588,103.74339198720337,58.415452888427666,42.34995878165071
icelandic classical,94.28750000000001,36.462500000000006,167945.5,10.453750000000001,94.39999999999999,13.350000000000001,-2335.0874999999996,4.00625,107.649125,11.4625,58.125
icelandic electronic,2.3,80.4,360705.0,40.6,83.7,10.6,-1115.4,4.72,120.012,12.4,60.0
icelandic experimental,60.814305949367096,44.19208860759495,195388.98101265825,29.409620253164558,50.59163470886077,16.31278481012658,-1765.6626582278482,5.07689873417721,111.56870569620251,20.122531645569612,47.781645569620245
icelandic folk,69.0125,56.987500000000004,269497.125,30.162499999999998,0.4939965,26.087500000000002,-1097.725,2.955,113.97025,20.3325,51.75
icelandic indie,73.38762105263157,51.46157894736842,239498.1842105263,31.42052631578948,0.55279343157894,12.04321052631578,-1133.6605263157894,4.4008947368421,102.88556315789472,26.137526315789472,54.77894736842105
icelandic jazz,39.300000000000004,76.7,370040.0,72.3,80.0,9.68,-1089.7,3.8600000000000003,117.628,89.0,42.0
icelandic pop,45.33523650726676,49.30368635724332,321676.518002813,39.63250820440695,22.31950118530238,26.19075773558369,-1177.1830907172994,3.93716268166901,116.28173922878574,21.76076629160806,46.16721753398968
icelandic rock,48.49988596491228,34.50394736842105,345146.4605263158,46.58048245614036,33.629990578947364,13.76677631578947,-901.8263157894737,6.51182017543859,118.77686622807016,22.75048245614035,55.65570175438596
idaho indie,40.478949250000014,40.972500000000004,278425.675,59.05999999999999,55.84566999999999,16.824749999999998,-711.8824999999998,3.941,104.89690000000002,32.4525,45.725
idol,36.0698,48.33,220173.06428571427,59.125714285714295,13.04307545714285,18.08016666666666,-713.7228571428573,4.01954761904761,127.79622857142856,47.25214285714286,49.12619047619047
idol rock,0.42783175,39.8375,221530.125,94.6375,11.290651,28.0625,-313.81250000000006,11.675,154.06237499999995,51.237500000000004,59.875
ilahiler,62.33571428571428,50.42142857142857,218092.6428571429,48.52142857142857,11.54437014285714,19.59071428571428,-826.7428571428572,4.09,125.68478571428572,45.22142857142857,0.0714285714285714
ilocano pop,81.10625,68.65625,177605.125,26.665625,42.468645750000015,14.37125,-1338.2875000000001,3.729375,114.8638125,76.63125,34.0625
impressionism,94.27295049401401,32.03816361645503,320410.47110954416,14.105935511327012,69.89840245195755,16.472961757859732,-2168.316466028849,5.78882623228961,97.81873391588812,16.61934749770908,6.776982674906164
indian classical,92.21675908334905,49.0979501245642,340591.19216530496,32.18622153532577,38.90447764466948,21.722589534914043,-1367.0210928641166,10.2653015415402,106.58915728461083,56.20936719475873,9.0785580959307
indian edm,6.74429999999999,68.06666666666668,240849.0,60.266666666666666,1.28466666666666,11.52333333333333,-862.6333333333333,4.17333333333333,111.906,60.73333333333334,48.66666666666666
indian folk,48.699999999999996,63.050000000000004,282992.0,68.0,0.070875,19.85,-807.4999999999999,9.89,119.09799999999998,68.7,60.5
indian fusion,69.15416666666667,28.249999999999996,240715.58333333328,9.567,70.31283333333333,10.885833333333329,-2192.091666666667,4.59166666666666,109.91275,13.31833333333333,41.5
indian indie,28.79844444444444,64.95777777777776,273627.86666666664,65.65555555555557,2.86844133333333,12.828000000000001,-762.3644444444445,3.8546666666666596,99.80228888888892,53.0088888888889,55.46666666666667
indian instrumental,61.636875,50.74999999999999,207237.4375,45.3125,39.81365168750001,22.904374999999998,-1162.1875000000005,4.860625,108.21925000000005,60.39375000000001,0.3125
indian jazz,37.10000000000001,49.00000000000001,253764.33333333328,31.703333333333326,28.549999999999997,13.816666666666661,-1806.7333333333331,5.65,100.79766666666669,39.06666666666666,33.333333333333336
indiana hip hop,21.131249999999998,66.17500000000001,215131.75,68.025,0.006784791666666666,19.24916666666666,-724.9708333333333,22.8,125.58879166666668,63.62916666666667,57.16666666666667
indie anthem-folk,62.505238754826244,53.53604247104246,221172.4280003218,41.276428410553414,2.8511700390765697,14.74907826576576,-1012.5949380630632,4.82941184041184,113.19953208655086,32.464124999999996,58.5424066924067
indie cafe pop,51.855300691651486,56.41533895189521,215427.6124194624,44.08886674580348,0.57137673663765,14.74582963083915,-867.294466131286,6.04784607974126,118.09516092064264,35.82473423807374,61.645317889205714
indie deutschrap,66.4,90.3,56470.0,25.3,74.4,10.9,-952.0,13.0,85.01799999999999,69.3,54.0
indie dream pop,39.1695,57.466666666666676,211424.3333333333,56.166666666666664,57.567448333333324,11.40833333333333,-860.6500000000001,3.93833333333333,116.25783333333332,36.71666666666667,52.83333333333334
indie electronica,39.26,65.8,378020.0,42.3,92.60000000000001,20.25,-1442.5,6.29,91.005,35.35,39.0
indie electropop,18.82684791666666,62.86476190476188,217297.15911796532,64.24572781385282,3.4667217631493497,19.69334821428571,-655.7286607142859,8.79043993506493,115.0668295725108,37.46720238095237,58.44943181818182
indie folk,52.381089341081086,53.983174531322454,236101.854824093,46.21108719330755,7.62487034025033,15.7197119688913,-1027.4487440143982,4.5151870710702005,117.41985942384736,42.64608196739845,52.139197364063776
indie game soundtrack,15.026287179487168,58.77692307692307,206378.84615384613,66.12307692307692,80.59487179487178,23.59538461538461,-1057.6615384615384,4.923076923076921,113.63828205128208,58.64102564102565,55.564102564102576
indie garage rock,29.15898266365039,52.33640739889411,206264.5668773704,63.87125381501488,25.20811944710698,19.98786656067629,-806.854809153482,4.94358841257071,125.02810118057955,54.29467561199861,52.07624283288001
indie hip hop,38.879000000000005,70.43666666666668,205161.6,50.73,0.0013285333333333332,30.35133333333333,-930.5799999999999,22.80266666666666,107.62426666666666,52.63333333333333,49.3
indie jazz,48.5086014059115,61.93122666194279,337270.1891690009,50.27112445241602,25.65145205633242,16.06904195406752,-1068.9750482722732,7.74162237371892,110.30320065424064,48.91215022161697,46.03705395201559
indie pop,31.057207389899883,55.84552908048658,222977.6800321052,59.97767322756295,10.378259338822279,17.60042288836556,-810.4867595397217,6.0591027817122205,120.28926740548428,46.5099675533419,54.99434737712254
indie pop rap,15.37438033196296,66.61962035633087,219165.28343489527,71.05839558181663,0.013632790783869999,22.08561634161634,-543.7803116418905,18.71953150504466,130.3776591114828,50.925516906437984,55.59766411871676
indie poptimism,17.29894513766387,60.74989800629839,218877.1394881628,69.03199086133425,3.01129434434552,17.27701828656943,-616.7267102598609,7.13925080583558,122.25379602762364,45.71389298968002,57.73622075722943
indie psych-pop,56.94444444444443,58.48888888888889,199185.7777777777,39.23888888888889,30.08622777777778,12.743888888888879,-1087.8333333333333,5.17666666666666,96.795,34.10333333333333,60.22222222222222
indie punk,14.9322098666585,46.04506901903128,218500.70463938572,72.08025198072369,17.03231222155517,19.57619080290778,-750.8236657681942,6.95730519480519,126.09136244792944,52.970379400473746,42.40075961774074
indie quebecois,26.700000000000003,45.89999999999999,267247.1666666666,62.31666666666666,0.37167333333333,11.88166666666666,-1257.4333333333336,3.9600000000000004,109.50683333333336,46.25,46.66666666666667
indie r&b,33.35113952380952,66.5660138888889,227019.8762301587,55.40788492063494,1.5703764289682498,20.088335317460302,-829.4945376984126,12.13750615079365,115.14811251984128,50.00477083333333,57.85978174603174
indie rock,24.36046038030565,52.34866535345869,242354.61989687383,64.90910988981263,15.31099439697404,18.70667131658761,-788.2596786699978,5.45933379118525,122.2970058203872,47.21417727284536,48.847724569136496
indie rock mexicano,0.193,40.5,224086.0,90.8,0.0,12.8,-323.1,5.08,165.009,34.300000000000004,64.0
indie rockism,4.2759100000000005,59.709999999999994,207307.6,81.02000000000001,1.2500000000000002e-05,14.298,-414.32000000000005,4.034,117.9274,61.170000000000016,64.3
indie shoegaze,0.025599999999999998,18.7,566467.0,94.5,24.099999999999998,10.4,-633.2000000000003,3.9800000000000004,104.974,46.1,47.0
indie singer-songwriter,37.87,55.65,336723.25,54.15,8.062723,11.475,-870.0749999999999,4.07,115.104,54.35,44.0
indie soul,38.54575534991287,65.84041363501785,250534.57241384397,52.33215546697614,8.59554538865179,19.46000892247146,-851.6216387280875,11.78041488478204,112.9681591080598,45.78299254009622,57.06879854975144
indie surf,20.08368964418377,51.455830889540564,207001.7227272727,76.93174975562074,21.036473979472138,18.24764809384164,-640.2776637341152,5.181644672531769,128.09328587487778,55.29340078201369,51.65415444770283
indie triste,94.6,83.0,207400.0,15.9,0.00202,36.199999999999996,-1446.1000000000001,3.83,104.95,18.9,77.0
indiecoustica,40.47856916551044,55.27215117383152,226972.333539423,51.141651505068886,1.47465436918856,15.709636291887149,-886.1040114368618,4.07755475310428,119.52276155990204,38.829141478587445,54.2875824751041
indietronica,16.97041443338365,60.47268238482112,251088.3724836257,71.2148683989053,13.70450770725882,20.39083126167273,-682.8188808870428,6.03561433427016,123.13238664759533,51.18287422083435,52.04924480397951
indonesian hip hop,31.271418181818177,69.65454545454546,196079.36363636365,55.79090909090908,0.02601027272727,19.08636363636363,-721.0272727272729,10.471818181818179,98.185,39.37272727272727,67.0909090909091
indonesian indie,4.09,37.0,295947.0,51.4,0.11499999999999999,28.299999999999997,-547.9,3.02,126.978,17.0,56.0
indonesian pop,40.08555555555556,48.31111111111111,233424.4444444444,40.15555555555555,1.45289,19.21888888888889,-1037.1000000000001,5.0299999999999905,127.4926666666667,34.488888888888894,55.0
indonesian r&b,37.10666666666667,68.62222222222223,210403.88888888888,45.62222222222222,0.000156,15.840000000000002,-858.8666666666667,18.29666666666666,136.93966666666668,38.74444444444445,69.33333333333333
indonesian worship,92.10000000000001,12.5,191227.0,6.68,0.0369,9.34,-2537.6,6.22,73.808,8.74,2.0
industrial,12.23993083236583,54.68755560345196,274250.83920705924,69.40416390380861,39.27262299633809,24.15319359911079,-1074.5241447159915,6.4474937346164305,125.34264385051095,43.32402976937523,33.96699357394918
industrial hardcore,53.79999999999999,73.3,257732.0,91.9,39.6,2.39,-633.1,23.200000000000003,97.482,46.9,0.0
industrial hip hop,14.346660714285711,71.31339285714286,249835.2142857143,75.99642857142857,6.49990773214285,23.18535714285714,-457.93660714285727,19.80526785714285,111.82926785714288,51.986607142857146,51.17857142857143
industrial metal,3.35402055397735,53.41994484177312,248143.0963077393,85.47951957100908,19.9625057873902,23.3336029781156,-621.9183538577597,7.86583387013257,121.81794574378512,43.50454774574852,44.04012686695096
industrial rock,6.80102366432261,53.47692039395522,271089.53963202564,79.08713658765691,30.02313388028654,25.396494953978948,-830.8256358857989,7.04753053712167,127.358184548061,43.192745470990616,39.99560921066799
indy indie,41.33583333333333,46.97500000000001,256158.5,47.599999999999994,0.10159366666666,16.13333333333333,-743.475,2.87583333333333,118.27133333333336,26.20833333333333,51.75
instrumental acoustic guitar,68.53125,66.45,237215.625,35.85,69.745,9.921875,-1322.6187499999999,5.7299999999999995,113.018125,51.337500000000006,38.0
instrumental bluegrass,54.15216482310371,48.88606067037094,219729.8928120337,41.215333942137846,25.981924726301642,21.77231131990533,-1413.8136561069095,6.32165180240434,121.35737464779372,62.046451934454915,31.36603814031657
instrumental funk,30.12511305279589,62.79604969456998,259509.63557118757,55.03338620444407,38.66319432332673,12.677303935799,-1095.8947659395499,6.12566219762597,104.14524191315628,60.66167257352802,40.1307255950885
instrumental grime,22.89816666666667,75.91333333333334,185651.6,73.90333333333332,0.54435399999999,12.38866666666666,-527.8033333333333,12.851666666666661,117.15983333333334,67.58666666666666,67.26666666666667
instrumental math rock,0.296,43.20000000000001,172437.0,66.4,75.8,11.700000000000001,-728.1000000000001,3.63,196.083,27.700000000000003,50.0
instrumental post-rock,19.52372095238095,37.97261904761905,429613.2976190476,54.93309523809524,70.70446666666668,16.78904761904762,-1087.153571428571,5.09880952380952,115.0176904761905,17.470476190476187,46.44047619047621
instrumental progressive metal,4.8925,41.349999999999994,140520.0,78.8,48.75,9.865,-1104.0,3.685,156.69,73.4,20.0
instrumental rock,11.953555299210251,45.69188540217263,297891.122997988,74.8985127038604,55.402024384423655,22.714605335818693,-907.5645604261776,6.49030847301981,130.09906797893058,48.724611366382845,42.86089750293544
instrumental soul,38.831606079787214,59.033949170210775,255154.7729546339,50.047242304572436,54.42858813015528,13.58018245223181,-1202.661914625519,4.51139207853595,115.7193722093882,59.1120393229281,32.98507450092816
instrumental stoner rock,8.102,38.675,385290.25,72.02499999999999,76.57499999999999,13.4975,-945.1750000000001,5.140000000000001,133.13299999999998,45.25,48.5
instrumental surf,30.148351041666672,44.958055555555546,161403.96041666664,79.28277777777778,30.74043091666667,28.118465277777773,-951.6543055555555,6.31328472222222,146.92750069444443,69.23673611111111,29.784722222222214
intelligent dance music,37.63048326514277,51.9698312503485,322203.7665313665,51.06097302053855,65.2222154541749,15.860467735071179,-1415.7088569357536,5.61208927419272,115.41393186801804,35.53098182267148,46.00774300257059
iowa hip hop,62.3,70.9,177607.0,60.4,0.0,54.7,-904.8,40.5,82.999,58.4,58.0
irish accordion,30.8,53.7,181813.0,81.6,0.0,17.299999999999997,-488.3,3.39,84.40899999999998,91.3,39.0
irish ballad,99.44,44.440000000000005,203589.4,17.46,0.0010600000000000004,10.74,-1303.6,6.03799999999999,115.05659999999996,28.720000000000002,1.6
irish banjo,83.73333333333335,48.29999999999999,172618.0,60.13333333333334,24.88933333333333,69.33333333333334,-1116.8333333333337,16.75333333333333,128.97433333333336,77.36666666666666,28.66666666666667
irish classical,81.53,43.26296296296296,203324.3703703704,24.95355555555556,41.30223444444445,25.27333333333332,-1886.0407407407404,12.125925925925921,103.01007407407408,35.00814814814814,17.0
irish country,52.68314814814814,50.49166666666667,219093.5,42.73648148148148,2.78247987037036,19.18509259259259,-922.4203703703704,5.45703703703703,127.15839814814814,49.9824074074074,40.768518518518526
irish dance,32.7,29.599999999999998,287667.0,55.1,59.3,6.68,-1282.4,3.92,124.463,23.599999999999998,48.0
irish fiddle,89.95,65.53333333333335,208524.3333333333,51.46666666666667,54.401250000000005,23.083333333333332,-968.0500000000001,3.90333333333333,114.93766666666666,83.63333333333335,10.333333333333334
irish folk,64.6016115326044,54.57747817873826,206776.7116765053,44.24895664609961,15.14741912172414,22.6354050089831,-1263.524661595059,8.23357188713789,114.99290558917234,66.40733055797959,35.66519189637767
irish hip hop,50.730333333333334,69.89000000000001,222126.2,52.65333333333334,0.004124,14.729333333333331,-718.1899999999998,13.116,131.12813333333332,47.86600000000001,66.8
irish indie,98.8,52.1,313253.0,8.89,18.2,9.65,-1945.7,5.07,115.43,4.79,69.0
irish metal,3.8883333333333296,38.08333333333333,336067.5,83.93333333333332,55.13333333333333,11.1,-927.3333333333335,3.59666666666666,146.94466666666668,39.13333333333333,40.16666666666666
irish pop,32.3187,56.2735,193648.415,58.716,1.41440695,10.3569,-861.7595,5.81855,129.430815,38.8836,60.685
irish pub song,70.99761904761903,62.94238095238095,177357.81130952376,49.792055952380956,3.1621099595237996,42.035624999999996,-1205.5545238095237,9.44220238095238,119.99955833333333,75.66934523809525,30.602976190476195
irish rock,24.71325652215321,47.53380216846465,250577.9673583415,59.51024011114744,2.76480347428789,20.6193514955868,-984.2031388525663,4.67226833932657,133.12838688678215,39.70676825215213,46.50070447858778
irish singer-songwriter,80.93463636363637,48.28592424242424,247628.8462121212,23.61663636363636,0.90583366590909,14.08050757575757,-1282.7203484848485,3.79050303030303,120.15128651515153,30.20106666666666,50.59378787878788
iskelma,67.3,77.5,151480.0,48.699999999999996,0.0,20.3,-1104.8,12.2,127.385,92.10000000000001,38.0
islamic recitation,96.35000000000001,44.55,120138.0,22.425,0.017775000000000003,23.425,-857.7249999999999,14.515,127.447,53.400000000000006,28.0
isle of wight indie,77.6,46.2,275933.0,39.7,0.0848,19.400000000000002,-939.0,2.82,78.065,33.4,42.0
israeli classical,95.94444444444444,25.76666666666666,182121.4444444444,28.17777777777778,0.15442222222222002,16.12222222222221,-1161.7666666666669,3.39333333333333,106.1742222222222,25.900000000000002,0.0
israeli classical piano,96.33901960784313,30.0784183006536,336838.3156862745,3.85908888888888,86.98125437908497,8.612320261437901,-2891.925686274509,4.40950326797385,101.66531764705886,9.23528758169934,35.52418300653596
israeli folk,88.76874999999998,47.44958333333333,160580.1041666667,3.16025,5.6507155000000004,11.30854166666666,-2382.533333333333,10.73541666666666,114.46662500000002,32.76145833333334,0.0
israeli hip hop,20.599999999999998,71.7,264420.0,61.5,0.0019199999999999998,28.9,-758.5,3.58,101.5105,79.35,49.0
israeli mediterranean,60.0,41.8,351133.0,79.8,0.0,19.0,-613.9,4.42,180.049,42.0,44.0
israeli pop,42.92995238095239,63.64952380952379,223736.7875,55.55578571428572,0.08263372857142,17.465249999999997,-966.6653571428573,7.73245238095238,123.96844523809524,47.66198809523809,54.45238095238096
israeli rock,50.52186335403728,59.013416149068334,216193.04130434783,47.199399585921306,0.16502956024844,12.76114492753623,-1255.3781987577643,6.77989233954451,116.06733706004142,54.29133540372671,41.674948240165634
israeli singer-songwriter,60.91060317460318,57.39746031746032,237759.707936508,45.620888888888885,3.66004254603174,14.48177777777778,-1256.096190476191,5.0355238095238,120.30133015873017,55.23622222222222,39.38412698412698
israeli techno,0.383,79.7,361851.0,88.5,90.8,11.1,-740.9,6.8500000000000005,130.02100000000002,79.7,0.0
italian adult pop,48.967750329380735,53.99309385414243,242306.2200018084,52.43196136557391,0.34359202780619,18.4877658554858,-1034.6449303779475,7.405157121082951,121.27139923273658,55.71706554031361,45.47504327159058
